DP,DPNOM,MPIO,DPMP,ANNO,AreaGeografica,Poblacion
05,Antioquia,05895,Zaragoza,2020,Total,"25,321"
05,Antioquia,05895,Zaragoza,2021,Cabecera Municipal,"12,342"
05,Antioquia,05895,Zaragoza,2021,Centros Poblados y Rural Disperso,"13,178"
05,Antioquia,05895,Zaragoza,2021,Total,"25,520"
05,Antioquia,05895,Zaragoza,2022,Cabecera Municipal,"12,707"
05,Antioquia,05895,Zaragoza,2022,Centros Poblados y Rural Disperso,"13,065"
05,Antioquia,05895,Zaragoza,2022,Total,"25,772"
05,Antioquia,05895,Zaragoza,2023,Cabecera Municipal,"13,017"
05,Antioquia,05895,Zaragoza,2023,Centros Poblados y Rural Disperso,"12,972"
05,Antioquia,05895,Zaragoza,2023,Total,"25,989"
05,Antioquia,05895,Zaragoza,2024,Cabecera Municipal,"13,248"
05,Antioquia,05895,Zaragoza,2024,Centros Poblados y Rural Disperso,"12,959"
05,Antioquia,05895,Zaragoza,2024,Total,"26,207"
05,Antioquia,05895,Zaragoza,2025,Cabecera Municipal,"13,434"
05,Antioquia,05895,Zaragoza,2025,Centros Poblados y Rural Disperso,"12,958"
05,Antioquia,05895,Zaragoza,2025,Total,"26,392"
05,Antioquia,05895,Zaragoza,2026,Cabecera Municipal,"13,582"
05,Antioquia,05895,Zaragoza,2026,Centros Poblados y Rural Disperso,"12,969"
05,Antioquia,05895,Zaragoza,2026,Total,"26,551"
05,Antioquia,05895,Zaragoza,2027,Cabecera Municipal,"13,729"
05,Antioquia,05895,Zaragoza,2027,Centros Poblados y Rural Disperso,"12,971"
05,Antioquia,05895,Zaragoza,2027,Total,"26,700"
05,Antioquia,05895,Zaragoza,2028,Cabecera Municipal,"13,843"
05,Antioquia,05895,Zaragoza,2028,Centros Poblados y Rural Disperso,"13,009"
05,Antioquia,05895,Zaragoza,2028,Total,"26,852"
05,Antioquia,05895,Zaragoza,2029,Cabecera Municipal,"13,935"
05,Antioquia,05895,Zaragoza,2029,Centros Poblados y Rural Disperso,"13,044"
05,Antioquia,05895,Zaragoza,2029,Total,"26,979"
05,Antioquia,05895,Zaragoza,2030,Cabecera Municipal,"14,005"
05,Antioquia,05895,Zaragoza,2030,Centros Poblados y Rural Disperso,"13,100"
05,Antioquia,05895,Zaragoza,2030,Total,"27,105"
05,Antioquia,05895,Zaragoza,2031,Cabecera Municipal,"14,086"
05,Antioquia,05895,Zaragoza,2031,Centros Poblados y Rural Disperso,"13,171"
05,Antioquia,05895,Zaragoza,2031,Total,"27,257"
05,Antioquia,05895,Zaragoza,2032,Cabecera Municipal,"14,101"
05,Antioquia,05895,Zaragoza,2032,Centros Poblados y Rural Disperso,"13,256"
05,Antioquia,05895,Zaragoza,2032,Total,"27,357"
05,Antioquia,05895,Zaragoza,2033,Cabecera Municipal,"14,164"
05,Antioquia,05895,Zaragoza,2033,Centros Poblados y Rural Disperso,"13,324"
05,Antioquia,05895,Zaragoza,2033,Total,"27,488"
05,Antioquia,05895,Zaragoza,2034,Cabecera Municipal,"14,193"
05,Antioquia,05895,Zaragoza,2034,Centros Poblados y Rural Disperso,"13,375"
05,Antioquia,05895,Zaragoza,2034,Total,"27,568"
05,Antioquia,05895,Zaragoza,2035,Cabecera Municipal,"14,235"
05,Antioquia,05895,Zaragoza,2035,Centros Poblados y Rural Disperso,"13,443"
05,Antioquia,05895,Zaragoza,2035,Total,"27,678"
08,Atlántico,08001,Barranquilla,2020,Cabecera Municipal,"1,274,661"
08,Atlántico,08001,Barranquilla,2020,Centros Poblados y Rural Disperso,603
08,Atlántico,08001,Barranquilla,2020,Total,"1,275,264"
08,Atlántico,08001,Barranquilla,2021,Cabecera Municipal,"1,293,770"
08,Atlántico,08001,Barranquilla,2021,Centros Poblados y Rural Disperso,620
08,Atlántico,08001,Barranquilla,2021,Total,"1,294,390"
08,Atlántico,08001,Barranquilla,2022,Cabecera Municipal,"1,309,553"
08,Atlántico,08001,Barranquilla,2022,Centros Poblados y Rural Disperso,610
08,Atlántico,08001,Barranquilla,2022,Total,"1,310,163"
08,Atlántico,08001,Barranquilla,2023,Cabecera Municipal,"1,322,933"
08,Atlántico,08001,Barranquilla,2023,Centros Poblados y Rural Disperso,618
08,Atlántico,08001,Barranquilla,2023,Total,"1,323,551"
08,Atlántico,08001,Barranquilla,2024,Cabecera Municipal,"1,333,887"
08,Atlántico,08001,Barranquilla,2024,Centros Poblados y Rural Disperso,622
08,Atlántico,08001,Barranquilla,2024,Total,"1,334,509"
08,Atlántico,08001,Barranquilla,2025,Cabecera Municipal,"1,342,197"
08,Atlántico,08001,Barranquilla,2025,Centros Poblados y Rural Disperso,621
08,Atlántico,08001,Barranquilla,2025,Total,"1,342,818"
08,Atlántico,08001,Barranquilla,2026,Cabecera Municipal,"1,348,516"
08,Atlántico,08001,Barranquilla,2026,Centros Poblados y Rural Disperso,622
08,Atlántico,08001,Barranquilla,2026,Total,"1,349,138"
08,Atlántico,08001,Barranquilla,2027,Cabecera Municipal,"1,353,750"
08,Atlántico,08001,Barranquilla,2027,Centros Poblados y Rural Disperso,628
08,Atlántico,08001,Barranquilla,2027,Total,"1,354,378"
08,Atlántico,08001,Barranquilla,2028,Cabecera Municipal,"1,358,165"
08,Atlántico,08001,Barranquilla,2028,Centros Poblados y Rural Disperso,641
08,Atlántico,08001,Barranquilla,2028,Total,"1,358,806"
08,Atlántico,08001,Barranquilla,2029,Cabecera Municipal,"1,362,076"
08,Atlántico,08001,Barranquilla,2029,Centros Poblados y Rural Disperso,644
08,Atlántico,08001,Barranquilla,2029,Total,"1,362,720"
08,Atlántico,08001,Barranquilla,2030,Cabecera Municipal,"1,365,792"
08,Atlántico,08001,Barranquilla,2030,Centros Poblados y Rural Disperso,644
08,Atlántico,08001,Barranquilla,2030,Total,"1,366,436"
08,Atlántico,08001,Barranquilla,2031,Cabecera Municipal,"1,369,522"
08,Atlántico,08001,Barranquilla,2031,Centros Poblados y Rural Disperso,656
08,Atlántico,08001,Barranquilla,2031,Total,"1,370,178"
08,Atlántico,08001,Barranquilla,2032,Cabecera Municipal,"1,372,917"
08,Atlántico,08001,Barranquilla,2032,Centros Poblados y Rural Disperso,656
08,Atlántico,08001,Barranquilla,2032,Total,"1,373,573"
08,Atlántico,08001,Barranquilla,2033,Cabecera Municipal,"1,375,984"
08,Atlántico,08001,Barranquilla,2033,Centros Poblados y Rural Disperso,652
08,Atlántico,08001,Barranquilla,2033,Total,"1,376,636"
08,Atlántico,08001,Barranquilla,2034,Cabecera Municipal,"1,378,696"
08,Atlántico,08001,Barranquilla,2034,Centros Poblados y Rural Disperso,648
08,Atlántico,08001,Barranquilla,2034,Total,"1,379,344"
08,Atlántico,08001,Barranquilla,2035,Cabecera Municipal,"1,381,282"
08,Atlántico,08001,Barranquilla,2035,Centros Poblados y Rural Disperso,678
08,Atlántico,08001,Barranquilla,2035,Total,"1,381,960"
08,Atlántico,08078,Baranoa,2020,Cabecera Municipal,"55,125"
08,Atlántico,08078,Baranoa,2020,Centros Poblados y Rural Disperso,"11,238"
08,Atlántico,08078,Baranoa,2020,Total,"66,363"
08,Atlántico,08078,Baranoa,2021,Cabecera Municipal,"56,208"
08,Atlántico,08078,Baranoa,2021,Centros Poblados y Rural Disperso,"11,379"
08,Atlántico,08078,Baranoa,2021,Total,"67,587"
08,Atlántico,08078,Baranoa,2022,Cabecera Municipal,"56,958"
08,Atlántico,08078,Baranoa,2022,Centros Poblados y Rural Disperso,"11,466"
08,Atlántico,08078,Baranoa,2022,Total,"68,424"
08,Atlántico,08078,Baranoa,2023,Cabecera Municipal,"57,591"
08,Atlántico,08078,Baranoa,2023,Centros Poblados y Rural Disperso,"11,552"
08,Atlántico,08078,Baranoa,2023,Total,"69,143"
08,Atlántico,08078,Baranoa,2024,Cabecera Municipal,"58,132"
08,Atlántico,08078,Baranoa,2024,Centros Poblados y Rural Disperso,"11,613"
08,Atlántico,08078,Baranoa,2024,Total,"69,745"
08,Atlántico,08078,Baranoa,2025,Cabecera Municipal,"58,511"
08,Atlántico,08078,Baranoa,2025,Centros Poblados y Rural Disperso,"11,689"
08,Atlántico,08078,Baranoa,2025,Total,"70,200"
08,Atlántico,08078,Baranoa,2026,Cabecera Municipal,"58,812"
08,Atlántico,08078,Baranoa,2026,Centros Poblados y Rural Disperso,"11,753"
08,Atlántico,08078,Baranoa,2026,Total,"70,565"
08,Atlántico,08078,Baranoa,2027,Cabecera Municipal,"59,042"
08,Atlántico,08078,Baranoa,2027,Centros Poblados y Rural Disperso,"11,820"
08,Atlántico,08078,Baranoa,2027,Total,"70,862"
08,Atlántico,08078,Baranoa,2028,Cabecera Municipal,"59,210"
08,Atlántico,08078,Baranoa,2028,Centros Poblados y Rural Disperso,"11,870"
08,Atlántico,08078,Baranoa,2028,Total,"71,080"
08,Atlántico,08078,Baranoa,2029,Cabecera Municipal,"59,362"
08,Atlántico,08078,Baranoa,2029,Centros Poblados y Rural Disperso,"11,960"
08,Atlántico,08078,Baranoa,2029,Total,"71,322"
08,Atlántico,08078,Baranoa,2030,Cabecera Municipal,"59,494"
08,Atlántico,08078,Baranoa,2030,Centros Poblados y Rural Disperso,"12,058"
08,Atlántico,08078,Baranoa,2030,Total,"71,552"
08,Atlántico,08078,Baranoa,2031,Cabecera Municipal,"59,590"
08,Atlántico,08078,Baranoa,2031,Centros Poblados y Rural Disperso,"12,164"
08,Atlántico,08078,Baranoa,2031,Total,"71,754"
08,Atlántico,08078,Baranoa,2032,Cabecera Municipal,"59,678"
08,Atlántico,08078,Baranoa,2032,Centros Poblados y Rural Disperso,"12,272"
08,Atlántico,08078,Baranoa,2032,Total,"71,950"
08,Atlántico,08078,Baranoa,2033,Cabecera Municipal,"59,753"
08,Atlántico,08078,Baranoa,2033,Centros Poblados y Rural Disperso,"12,386"
08,Atlántico,08078,Baranoa,2033,Total,"72,139"
08,Atlántico,08078,Baranoa,2034,Cabecera Municipal,"59,840"
08,Atlántico,08078,Baranoa,2034,Centros Poblados y Rural Disperso,"12,502"
08,Atlántico,08078,Baranoa,2034,Total,"72,342"
08,Atlántico,08078,Baranoa,2035,Cabecera Municipal,"59,881"
08,Atlántico,08078,Baranoa,2035,Centros Poblados y Rural Disperso,"12,601"
08,Atlántico,08078,Baranoa,2035,Total,"72,482"
08,Atlántico,08137,Campo de La Cruz,2020,Cabecera Municipal,"20,705"
08,Atlántico,08137,Campo de La Cruz,2020,Centros Poblados y Rural Disperso,"3,322"
08,Atlántico,08137,Campo de La Cruz,2020,Total,"24,027"
08,Atlántico,08137,Campo de La Cruz,2021,Cabecera Municipal,"20,953"
08,Atlántico,08137,Campo de La Cruz,2021,Centros Poblados y Rural Disperso,"3,342"
08,Atlántico,08137,Campo de La Cruz,2021,Total,"24,295"
08,Atlántico,08137,Campo de La Cruz,2022,Cabecera Municipal,"21,233"
08,Atlántico,08137,Campo de La Cruz,2022,Centros Poblados y Rural Disperso,"3,363"
08,Atlántico,08137,Campo de La Cruz,2022,Total,"24,596"
08,Atlántico,08137,Campo de La Cruz,2023,Cabecera Municipal,"21,462"
08,Atlántico,08137,Campo de La Cruz,2023,Centros Poblados y Rural Disperso,"3,388"
08,Atlántico,08137,Campo de La Cruz,2023,Total,"24,850"
08,Atlántico,08137,Campo de La Cruz,2024,Cabecera Municipal,"21,659"
08,Atlántico,08137,Campo de La Cruz,2024,Centros Poblados y Rural Disperso,"3,388"
08,Atlántico,08137,Campo de La Cruz,2024,Total,"25,047"
08,Atlántico,08137,Campo de La Cruz,2025,Cabecera Municipal,"21,803"
08,Atlántico,08137,Campo de La Cruz,2025,Centros Poblados y Rural Disperso,"3,415"
08,Atlántico,08137,Campo de La Cruz,2025,Total,"25,218"
08,Atlántico,08137,Campo de La Cruz,2026,Cabecera Municipal,"21,904"
08,Atlántico,08137,Campo de La Cruz,2026,Centros Poblados y Rural Disperso,"3,437"
08,Atlántico,08137,Campo de La Cruz,2026,Total,"25,341"
08,Atlántico,08137,Campo de La Cruz,2027,Cabecera Municipal,"21,982"
08,Atlántico,08137,Campo de La Cruz,2027,Centros Poblados y Rural Disperso,"3,451"
08,Atlántico,08137,Campo de La Cruz,2027,Total,"25,433"
08,Atlántico,08137,Campo de La Cruz,2028,Cabecera Municipal,"22,047"
08,Atlántico,08137,Campo de La Cruz,2028,Centros Poblados y Rural Disperso,"3,484"
08,Atlántico,08137,Campo de La Cruz,2028,Total,"25,531"
08,Atlántico,08137,Campo de La Cruz,2029,Cabecera Municipal,"22,102"
08,Atlántico,08137,Campo de La Cruz,2029,Centros Poblados y Rural Disperso,"3,508"
08,Atlántico,08137,Campo de La Cruz,2029,Total,"25,610"
08,Atlántico,08137,Campo de La Cruz,2030,Cabecera Municipal,"22,144"
08,Atlántico,08137,Campo de La Cruz,2030,Centros Poblados y Rural Disperso,"3,537"
08,Atlántico,08137,Campo de La Cruz,2030,Total,"25,681"
08,Atlántico,08137,Campo de La Cruz,2031,Cabecera Municipal,"22,186"
08,Atlántico,08137,Campo de La Cruz,2031,Centros Poblados y Rural Disperso,"3,563"
08,Atlántico,08137,Campo de La Cruz,2031,Total,"25,749"
08,Atlántico,08137,Campo de La Cruz,2032,Cabecera Municipal,"22,222"
08,Atlántico,08137,Campo de La Cruz,2032,Centros Poblados y Rural Disperso,"3,611"
08,Atlántico,08137,Campo de La Cruz,2032,Total,"25,833"
08,Atlántico,08137,Campo de La Cruz,2033,Cabecera Municipal,"22,246"
08,Atlántico,08137,Campo de La Cruz,2033,Centros Poblados y Rural Disperso,"3,625"
08,Atlántico,08137,Campo de La Cruz,2033,Total,"25,871"
08,Atlántico,08137,Campo de La Cruz,2034,Cabecera Municipal,"22,253"
08,Atlántico,08137,Campo de La Cruz,2034,Centros Poblados y Rural Disperso,"3,668"
08,Atlántico,08137,Campo de La Cruz,2034,Total,"25,921"
08,Atlántico,08137,Campo de La Cruz,2035,Cabecera Municipal,"22,287"
08,Atlántico,08137,Campo de La Cruz,2035,Centros Poblados y Rural Disperso,"3,681"
08,Atlántico,08137,Campo de La Cruz,2035,Total,"25,968"
08,Atlántico,08141,Candelaria,2020,Cabecera Municipal,"12,140"
08,Atlántico,08141,Candelaria,2020,Centros Poblados y Rural Disperso,"4,795"
08,Atlántico,08141,Candelaria,2020,Total,"16,935"
08,Atlántico,08141,Candelaria,2021,Cabecera Municipal,"12,356"
08,Atlántico,08141,Candelaria,2021,Centros Poblados y Rural Disperso,"4,848"
08,Atlántico,08141,Candelaria,2021,Total,"17,204"
08,Atlántico,08141,Candelaria,2022,Cabecera Municipal,"12,542"
08,Atlántico,08141,Candelaria,2022,Centros Poblados y Rural Disperso,"4,888"
08,Atlántico,08141,Candelaria,2022,Total,"17,430"
08,Atlántico,08141,Candelaria,2023,Cabecera Municipal,"12,681"
08,Atlántico,08141,Candelaria,2023,Centros Poblados y Rural Disperso,"4,914"
08,Atlántico,08141,Candelaria,2023,Total,"17,595"
08,Atlántico,08141,Candelaria,2024,Cabecera Municipal,"12,786"
08,Atlántico,08141,Candelaria,2024,Centros Poblados y Rural Disperso,"4,946"
08,Atlántico,08141,Candelaria,2024,Total,"17,732"
08,Atlántico,08141,Candelaria,2025,Cabecera Municipal,"12,869"
08,Atlántico,08141,Candelaria,2025,Centros Poblados y Rural Disperso,"4,970"
08,Atlántico,08141,Candelaria,2025,Total,"17,839"
08,Atlántico,08141,Candelaria,2026,Cabecera Municipal,"12,927"
08,Atlántico,08141,Candelaria,2026,Centros Poblados y Rural Disperso,"4,992"
08,Atlántico,08141,Candelaria,2026,Total,"17,919"
08,Atlántico,08141,Candelaria,2027,Cabecera Municipal,"12,980"
08,Atlántico,08141,Candelaria,2027,Centros Poblados y Rural Disperso,"5,001"
08,Atlántico,08141,Candelaria,2027,Total,"17,981"
08,Atlántico,08141,Candelaria,2028,Cabecera Municipal,"12,998"
08,Atlántico,08141,Candelaria,2028,Centros Poblados y Rural Disperso,"5,040"
08,Atlántico,08141,Candelaria,2028,Total,"18,038"
08,Atlántico,08141,Candelaria,2029,Cabecera Municipal,"13,004"
08,Atlántico,08141,Candelaria,2029,Centros Poblados y Rural Disperso,"5,082"
08,Atlántico,08141,Candelaria,2029,Total,"18,086"
08,Atlántico,08141,Candelaria,2030,Cabecera Municipal,"13,022"
08,Atlántico,08141,Candelaria,2030,Centros Poblados y Rural Disperso,"5,101"
08,Atlántico,08141,Candelaria,2030,Total,"18,123"
08,Atlántico,08141,Candelaria,2031,Cabecera Municipal,"13,034"
08,Atlántico,08141,Candelaria,2031,Centros Poblados y Rural Disperso,"5,149"
08,Atlántico,08141,Candelaria,2031,Total,"18,183"
08,Atlántico,08141,Candelaria,2032,Cabecera Municipal,"13,035"
08,Atlántico,08141,Candelaria,2032,Centros Poblados y Rural Disperso,"5,172"
08,Atlántico,08141,Candelaria,2032,Total,"18,207"
08,Atlántico,08141,Candelaria,2033,Cabecera Municipal,"13,042"
08,Atlántico,08141,Candelaria,2033,Centros Poblados y Rural Disperso,"5,215"
08,Atlántico,08141,Candelaria,2033,Total,"18,257"
08,Atlántico,08141,Candelaria,2034,Cabecera Municipal,"13,025"
08,Atlántico,08141,Candelaria,2034,Centros Poblados y Rural Disperso,"5,245"
08,Atlántico,08141,Candelaria,2034,Total,"18,270"
08,Atlántico,08141,Candelaria,2035,Cabecera Municipal,"13,026"
08,Atlántico,08141,Candelaria,2035,Centros Poblados y Rural Disperso,"5,297"
08,Atlántico,08141,Candelaria,2035,Total,"18,323"
08,Atlántico,08296,Galapa,2020,Cabecera Municipal,"60,333"
08,Atlántico,08296,Galapa,2020,Centros Poblados y Rural Disperso,"4,724"
08,Atlántico,08296,Galapa,2020,Total,"65,057"
08,Atlántico,08296,Galapa,2021,Cabecera Municipal,"61,685"
08,Atlántico,08296,Galapa,2021,Centros Poblados y Rural Disperso,"4,800"
08,Atlántico,08296,Galapa,2021,Total,"66,485"
08,Atlántico,08296,Galapa,2022,Cabecera Municipal,"62,479"
08,Atlántico,08296,Galapa,2022,Centros Poblados y Rural Disperso,"4,827"
08,Atlántico,08296,Galapa,2022,Total,"67,306"
08,Atlántico,08296,Galapa,2023,Cabecera Municipal,"63,142"
08,Atlántico,08296,Galapa,2023,Centros Poblados y Rural Disperso,"4,869"
08,Atlántico,08296,Galapa,2023,Total,"68,011"
08,Atlántico,08296,Galapa,2024,Cabecera Municipal,"63,697"
08,Atlántico,08296,Galapa,2024,Centros Poblados y Rural Disperso,"4,897"
08,Atlántico,08296,Galapa,2024,Total,"68,594"
08,Atlántico,08296,Galapa,2025,Cabecera Municipal,"64,097"
08,Atlántico,08296,Galapa,2025,Centros Poblados y Rural Disperso,"4,925"
08,Atlántico,08296,Galapa,2025,Total,"69,022"
08,Atlántico,08296,Galapa,2026,Cabecera Municipal,"64,442"
08,Atlántico,08296,Galapa,2026,Centros Poblados y Rural Disperso,"4,945"
08,Atlántico,08296,Galapa,2026,Total,"69,387"
08,Atlántico,08296,Galapa,2027,Cabecera Municipal,"64,688"
08,Atlántico,08296,Galapa,2027,Centros Poblados y Rural Disperso,"4,985"
08,Atlántico,08296,Galapa,2027,Total,"69,673"
08,Atlántico,08296,Galapa,2028,Cabecera Municipal,"64,896"
08,Atlántico,08296,Galapa,2028,Centros Poblados y Rural Disperso,"5,015"
08,Atlántico,08296,Galapa,2028,Total,"69,911"
08,Atlántico,08296,Galapa,2029,Cabecera Municipal,"65,075"
08,Atlántico,08296,Galapa,2029,Centros Poblados y Rural Disperso,"5,051"
08,Atlántico,08296,Galapa,2029,Total,"70,126"
08,Atlántico,08296,Galapa,2030,Cabecera Municipal,"65,240"
08,Atlántico,08296,Galapa,2030,Centros Poblados y Rural Disperso,"5,106"
08,Atlántico,08296,Galapa,2030,Total,"70,346"
08,Atlántico,08296,Galapa,2031,Cabecera Municipal,"65,403"
08,Atlántico,08296,Galapa,2031,Centros Poblados y Rural Disperso,"5,148"
08,Atlántico,08296,Galapa,2031,Total,"70,551"
08,Atlántico,08296,Galapa,2032,Cabecera Municipal,"65,549"
08,Atlántico,08296,Galapa,2032,Centros Poblados y Rural Disperso,"5,182"
08,Atlántico,08296,Galapa,2032,Total,"70,731"
08,Atlántico,08296,Galapa,2033,Cabecera Municipal,"65,681"
08,Atlántico,08296,Galapa,2033,Centros Poblados y Rural Disperso,"5,236"
08,Atlántico,08296,Galapa,2033,Total,"70,917"
08,Atlántico,08296,Galapa,2034,Cabecera Municipal,"65,812"
08,Atlántico,08296,Galapa,2034,Centros Poblados y Rural Disperso,"5,282"
08,Atlántico,08296,Galapa,2034,Total,"71,094"
08,Atlántico,08296,Galapa,2035,Cabecera Municipal,"65,892"
08,Atlántico,08296,Galapa,2035,Centros Poblados y Rural Disperso,"5,332"
08,Atlántico,08296,Galapa,2035,Total,"71,224"
08,Atlántico,08372,Juan de Acosta,2020,Cabecera Municipal,"14,026"
08,Atlántico,08372,Juan de Acosta,2020,Centros Poblados y Rural Disperso,"8,355"
08,Atlántico,08372,Juan de Acosta,2020,Total,"22,381"
08,Atlántico,08372,Juan de Acosta,2021,Cabecera Municipal,"14,350"
08,Atlántico,08372,Juan de Acosta,2021,Centros Poblados y Rural Disperso,"8,473"
08,Atlántico,08372,Juan de Acosta,2021,Total,"22,823"
08,Atlántico,08372,Juan de Acosta,2022,Cabecera Municipal,"14,588"
08,Atlántico,08372,Juan de Acosta,2022,Centros Poblados y Rural Disperso,"8,543"
08,Atlántico,08372,Juan de Acosta,2022,Total,"23,131"
08,Atlántico,08372,Juan de Acosta,2023,Cabecera Municipal,"14,758"
08,Atlántico,08372,Juan de Acosta,2023,Centros Poblados y Rural Disperso,"8,599"
08,Atlántico,08372,Juan de Acosta,2023,Total,"23,357"
08,Atlántico,08372,Juan de Acosta,2024,Cabecera Municipal,"14,919"
08,Atlántico,08372,Juan de Acosta,2024,Centros Poblados y Rural Disperso,"8,650"
08,Atlántico,08372,Juan de Acosta,2024,Total,"23,569"
08,Atlántico,08372,Juan de Acosta,2025,Cabecera Municipal,"15,024"
08,Atlántico,08372,Juan de Acosta,2025,Centros Poblados y Rural Disperso,"8,706"
08,Atlántico,08372,Juan de Acosta,2025,Total,"23,730"
08,Atlántico,08372,Juan de Acosta,2026,Cabecera Municipal,"15,096"
08,Atlántico,08372,Juan de Acosta,2026,Centros Poblados y Rural Disperso,"8,740"
08,Atlántico,08372,Juan de Acosta,2026,Total,"23,836"
08,Atlántico,08372,Juan de Acosta,2027,Cabecera Municipal,"15,155"
08,Atlántico,08372,Juan de Acosta,2027,Centros Poblados y Rural Disperso,"8,789"
08,Atlántico,08372,Juan de Acosta,2027,Total,"23,944"
08,Atlántico,08372,Juan de Acosta,2028,Cabecera Municipal,"15,190"
08,Atlántico,08372,Juan de Acosta,2028,Centros Poblados y Rural Disperso,"8,831"
08,Atlántico,08372,Juan de Acosta,2028,Total,"24,021"
08,Atlántico,08372,Juan de Acosta,2029,Cabecera Municipal,"15,232"
08,Atlántico,08372,Juan de Acosta,2029,Centros Poblados y Rural Disperso,"8,887"
08,Atlántico,08372,Juan de Acosta,2029,Total,"24,119"
08,Atlántico,08372,Juan de Acosta,2030,Cabecera Municipal,"15,248"
